poll_interval_id,poll_date,next_poll_date,afd_support_t,party_clean,party_support_t,party_support_t_minus_1,party_support_change,party_support_change_abs,mean_populism_score,mean_populism_sum,mean_gal_tan_score,mean_P1_people,mean_P2_anti_elite,mean_P3_outgroup,mean_G1_environment,mean_G2_migration,mean_G3_society,mean_G4_civil_rights,mean_G5_cosmopolitanism,n_speeches_environment,n_speeches_migration,n_speeches_society,n_speeches_civil_rights,n_speeches_cosmopolitanism,n_speeches,n_speeches_with_gal_tan,mean_word_count,is_mainstream_party,is_afd,afd_proximity_ordinal,afd_proximity_label,share_environment_of_party_speeches,share_migration_of_party_speeches,share_society_of_party_speeches,share_civil_rights_of_party_speeches,share_cosmopolitanism_of_party_speeches,n_mainstream_speeches,n_mainstream_speeches_environment,n_mainstream_speeches_migration,n_mainstream_speeches_society,n_mainstream_speeches_civil_rights,n_mainstream_speeches_cosmopolitanism,share_environment_of_mainstream_speeches,share_migration_of_mainstream_speeches,share_society_of_mainstream_speeches,share_civil_rights_of_mainstream_speeches,share_cosmopolitanism_of_mainstream_speeches,share_party_of_mainstream_environment_speeches,share_party_of_mainstream_migration_speeches,share_party_of_mainstream_society_speeches,share_party_of_mainstream_civil_rights_speeches,share_party_of_mainstream_cosmopolitanism_speeches,government_label_interval,is_government,is_opposition,wahlperiode,wahlperiode_cat,poll_year,poll_month,interval_length_days,afd_mean_populism_score,afd_mean_populism_sum,afd_mean_gal_tan_score,afd_mean_P1_people,afd_mean_P2_anti_elite,afd_mean_P3_outgroup,afd_mean_G1_environment,afd_mean_G2_migration,afd_mean_G3_society,afd_mean_G4_civil_rights,afd_mean_G5_cosmopolitanism,afd_n_speeches,afd_n_speeches_with_gal_tan,afd_n_speeches_environment,afd_n_speeches_migration,afd_n_speeches_society,afd_n_speeches_civil_rights,afd_n_speeches_cosmopolitanism,afd_share_environment_of_party_speeches,afd_share_migration_of_party_speeches,afd_share_society_of_party_speeches,afd_share_civil_rights_of_party_speeches,afd_share_cosmopolitanism_of_party_speeches,populism_distance_to_afd,populism_sum_distance_to_afd,gal_tan_distance_to_afd,P1_people_distance_to_afd,P2_anti_elite_distance_to_afd,P3_outgroup_distance_to_afd,G1_environment_distance_to_afd,G2_migration_distance_to_afd,G3_society_distance_to_afd,G4_civil_rights_distance_to_afd,G5_cosmopolitanism_distance_to_afd,cluster_id,electoral_loss,afd_support_c,electoral_loss_c,afd_x_loss
59,2020-02-13,2020-03-05,14,fdp,7.000,8.000,-1.000,1.000,0.157,0.472,2.371,0.083,0.333,0.056,4.000,3.667,2.000,1.900,2.000,6,3,1,10,15,36,22,473.083,True,False,3.000,FDP,0.167,0.083,0.028,0.278,0.417,222,45,36,18,57,98,0.027,0.014,0.005,0.045,0.068,0.133,0.083,0.056,0.175,0.153,Opposition,0.000,1.000,19.000,WP19,2020,2,21,0.879,2.636,6.872,0.758,1.303,0.576,7.000,7.167,6.625,6.750,6.850,33,27,9,12,8,12,20,0.273,0.364,0.242,0.364,0.606,0.721,2.164,4.501,0.674,0.970,0.520,3.000,3.500,4.625,4.850,4.850,1,1.000,-0.536,0.986,-0.529
59,2020-02-13,2020-03-05,14,grüne,22.000,22.000,0.000,0.000,0.240,0.719,0.958,0.188,0.469,0.062,1.000,2.000,0.500,0.667,0.833,11,5,4,9,12,32,24,525.031,True,False,1.000,Bündnis 90/Die Grünen,0.344,0.156,0.125,0.281,0.375,222,45,36,18,57,98,0.050,0.023,0.018,0.041,0.054,0.244,0.139,0.222,0.158,0.122,Opposition,0.000,1.000,19.000,WP19,2020,2,21,0.879,2.636,6.872,0.758,1.303,0.576,7.000,7.167,6.625,6.750,6.850,33,27,9,12,8,12,20,0.273,0.364,0.242,0.364,0.606,0.639,1.918,5.914,0.570,0.834,0.513,6.000,5.167,6.125,6.083,6.017,2,-0.000,-0.536,-0.014,0.007
59,2020-02-13,2020-03-05,14,linke,9.000,9.000,0.000,0.000,0.429,1.286,0.905,0.393,0.786,0.107,0.750,1.857,0.333,0.417,0.833,8,7,3,12,12,28,22,538.357,True,False,0.000,Die Linke,0.286,0.250,0.107,0.429,0.429,222,45,36,18,57,98,0.036,0.032,0.014,0.054,0.054,0.178,0.194,0.167,0.211,0.122,Opposition,0.000,1.000,19.000,WP19,2020,2,21,0.879,2.636,6.872,0.758,1.303,0.576,7.000,7.167,6.625,6.750,6.850,33,27,9,12,8,12,20,0.273,0.364,0.242,0.364,0.606,0.450,1.351,5.967,0.365,0.517,0.469,6.250,5.310,6.292,6.333,6.017,3,-0.000,-0.536,-0.014,0.007
59,2020-02-13,2020-03-05,14,spd,16.000,14.000,2.000,2.000,0.192,0.577,1.320,0.173,0.269,0.135,1.667,1.333,0.800,1.000,1.053,9,9,5,10,19,52,32,597.250,True,False,2.000,SPD,0.173,0.173,0.096,0.192,0.365,222,45,36,18,57,98,0.041,0.041,0.023,0.045,0.086,0.200,0.250,0.278,0.175,0.194,Regierung,1.000,0.000,19.000,WP19,2020,2,21,0.879,2.636,6.872,0.758,1.303,0.576,7.000,7.167,6.625,6.750,6.850,33,27,9,12,8,12,20,0.273,0.364,0.242,0.364,0.606,0.686,2.059,5.552,0.584,1.034,0.441,5.333,5.833,5.825,5.750,5.797,4,-2.000,-0.536,-2.014,1.080
60,2020-03-05,2020-03-20,12,cdu/csu,27.000,26.000,1.000,1.000,0.147,0.442,2.428,0.075,0.275,0.092,2.312,3.913,0.909,3.148,1.796,16,23,11,27,49,120,75,677.300,True,False,4.000,CDU/CSU,0.133,0.192,0.092,0.225,0.408,372,67,71,49,102,152,0.043,0.062,0.030,0.073,0.132,0.239,0.324,0.224,0.265,0.322,Regierung,1.000,0.000,19.000,WP19,2020,3,15,0.757,2.271,6.527,0.695,1.153,0.424,7.364,7.474,8.400,6.450,6.545,59,44,11,19,5,20,33,0.186,0.322,0.085,0.339,0.559,0.610,1.830,4.099,0.620,0.878,0.332,5.051,3.561,7.491,3.302,4.750,0,-1.000,-2.536,-1.014,2.571
60,2020-03-05,2020-03-20,12,fdp,6.000,7.000,-1.000,1.000,0.222,0.667,2.236,0.100,0.433,0.133,4.100,3.083,0.333,1.706,1.960,10,12,6,17,25,60,43,507.467,True,False,3.000,FDP,0.167,0.200,0.100,0.283,0.417,372,67,71,49,102,152,0.027,0.032,0.016,0.046,0.067,0.149,0.169,0.122,0.167,0.164,Opposition,0.000,1.000,19.000,WP19,2020,3,15,0.757,2.271,6.527,0.695,1.153,0.424,7.364,7.474,8.400,6.450,6.545,59,44,11,19,5,20,33,0.186,0.322,0.085,0.339,0.559,0.535,1.605,4.290,0.595,0.719,0.290,3.264,4.390,8.067,4.744,4.585,1,1.000,-2.536,0.986,-2.502
60,2020-03-05,2020-03-20,12,grüne,23.000,22.000,1.000,1.000,0.259,0.776,1.192,0.172,0.534,0.069,1.125,1.583,0.429,1.067,0.864,16,12,7,15,22,58,42,518.862,True,False,1.000,Bündnis 90/Die Grünen,0.276,0.207,0.121,0.259,0.379,372,67,71,49,102,152,0.043,0.032,0.019,0.040,0.059,0.239,0.169,0.143,0.147,0.145,Opposition,0.000,1.000,19.000,WP19,2020,3,15,0.757,2.271,6.527,0.695,1.153,0.424,7.364,7.474,8.400,6.450,6.545,59,44,11,19,5,20,33,0.186,0.322,0.085,0.339,0.559,0.498,1.495,5.334,0.523,0.618,0.355,6.239,5.890,7.971,5.383,5.682,2,-1.000,-2.536,-1.014,2.571
60,2020-03-05,2020-03-20,12,linke,9.000,9.000,0.000,0.000,0.407,1.220,0.859,0.400,0.720,0.100,0.875,1.000,0.250,0.647,0.905,8,12,8,17,21,50,36,525.620,True,False,0.000,Die Linke,0.160,0.240,0.160,0.340,0.420,372,67,71,49,102,152,0.022,0.032,0.022,0.046,0.056,0.119,0.169,0.163,0.167,0.138,Opposition,0.000,1.000,19.000,WP19,2020,3,15,0.757,2.271,6.527,0.695,1.153,0.424,7.364,7.474,8.400,6.450,6.545,59,44,11,19,5,20,33,0.186,0.322,0.085,0.339,0.559,0.350,1.051,5.668,0.295,0.433,0.324,6.489,6.474,8.150,5.803,5.641,3,-0.000,-2.536,-0.014,0.035
60,2020-03-05,2020-03-20,12,spd,16.000,16.000,0.000,0.000,0.131,0.393,1.172,0.071,0.250,0.071,1.059,1.417,0.529,1.385,0.829,17,12,17,26,35,84,58,612.643,True,False,2.000,SPD,0.202,0.143,0.202,0.310,0.417,372,67,71,49,102,152,0.046,0.032,0.046,0.070,0.094,0.254,0.169,0.347,0.255,0.230,Regierung,1.000,0.000,19.000,WP19,2020,3,15,0.757,2.271,6.527,0.695,1.153,0.424,7.364,7.474,8.400,6.450,6.545,59,44,11,19,5,20,33,0.186,0.322,0.085,0.339,0.559,0.626,1.878,5.354,0.623,0.903,0.352,6.305,6.057,7.871,5.065,5.717,4,-0.000,-2.536,-0.014,0.035
61,2020-03-20,2020-04-02,10,cdu/csu,30.000,27.000,3.000,3.000,0.105,0.316,2.050,0.211,0.053,0.053,,6.000,,2.000,1.800,0,1,0,8,5,19,10,588.947,True,False,4.000,CDU/CSU,0.000,0.053,0.000,0.421,0.263,47,2,2,1,23,18,0.000,0.021,0.000,0.170,0.106,0.000,0.500,0.000,0.348,0.278,Regierung,1.000,0.000,19.000,WP19,2020,3,13,0.381,1.143,4.545,0.429,0.571,0.143,,10.000,10.000,3.111,7.400,14,11,0,1,1,9,5,0.000,0.071,0.071,0.643,0.357,0.276,0.827,2.495,0.218,0.519,0.090,,4.000,,1.111,5.600,0,-3.000,-4.536,-3.014,13.670
61,2020-03-20,2020-04-02,10,fdp,7.000,6.000,1.000,1.000,0.042,0.125,1.600,0.000,0.125,0.000,,,,1.600,1.667,0,0,0,5,3,8,5,575.875,True,False,3.000,FDP,0.000,0.000,0.000,0.625,0.375,47,2,2,1,23,18,0.000,0.000,0.000,0.106,0.064,0.000,0.000,0.000,0.217,0.167,Opposition,0.000,1.000,19.000,WP19,2020,3,13,0.381,1.143,4.545,0.429,0.571,0.143,,10.000,10.000,3.111,7.400,14,11,0,1,1,9,5,0.000,0.071,0.071,0.643,0.357,0.339,1.018,2.945,0.429,0.446,0.143,,,,1.511,5.733,1,-1.000,-4.536,-1.014,4.598
61,2020-03-20,2020-04-02,10,grüne,23.000,23.000,0.000,0.000,0.048,0.143,1.524,0.000,0.143,0.000,1.000,,,1.667,1.250,2,0,0,6,4,7,7,754.571,True,False,1.000,Bündnis 90/Die Grünen,0.286,0.000,0.000,0.857,0.571,47,2,2,1,23,18,0.043,0.000,0.000,0.128,0.085,1.000,0.000,0.000,0.261,0.222,Opposition,0.000,1.000,19.000,WP19,2020,3,13,0.381,1.143,4.545,0.429,0.571,0.143,,10.000,10.000,3.111,7.400,14,11,0,1,1,9,5,0.000,0.071,0.071,0.643,0.357,0.333,1.000,3.022,0.429,0.429,0.143,,,,1.444,6.150,2,-0.000,-4.536,-0.014,0.062
61,2020-03-20,2020-04-02,10,linke,9.000,9.000,0.000,0.000,0.533,1.600,1.350,0.800,0.600,0.200,,2.000,0.000,1.667,0.667,0,1,1,3,3,5,5,869.200,True,False,0.000,Die Linke,0.000,0.200,0.200,0.600,0.600,47,2,2,1,23,18,0.000,0.021,0.021,0.064,0.064,0.000,0.500,1.000,0.130,0.167,Opposition,0.000,1.000,19.000,WP19,2020,3,13,0.381,1.143,4.545,0.429,0.571,0.143,,10.000,10.000,3.111,7.400,14,11,0,1,1,9,5,0.000,0.071,0.071,0.643,0.357,0.152,0.457,3.195,0.371,0.029,0.057,,8.000,10.000,1.444,6.733,3,-0.000,-4.536,-0.014,0.062
61,2020-03-20,2020-04-02,10,spd,14.000,16.000,-2.000,2.000,0.042,0.125,0.500,0.125,0.000,0.000,,,,0.000,0.667,0,0,0,1,3,8,4,614.375,True,False,2.000,SPD,0.000,0.000,0.000,0.125,0.375,47,2,2,1,23,18,0.000,0.000,0.000,0.021,0.064,0.000,0.000,0.000,0.043,0.167,Regierung,1.000,0.000,19.000,WP19,2020,3,13,0.381,1.143,4.545,0.429,0.571,0.143,,10.000,10.000,3.111,7.400,14,11,0,1,1,9,5,0.000,0.071,0.071,0.643,0.357,0.339,1.018,4.045,0.304,0.571,0.143,,,,3.111,6.733,4,2.000,-4.536,1.986,-9.010
63,2020-04-17,2020-05-07,9,cdu/csu,38.000,34.000,4.000,4.000,0.047,0.140,2.538,0.035,0.105,0.000,2.000,4.800,1.500,2.538,2.810,11,5,2,13,21,57,35,701.965,True,False,4.000,CDU/CSU,0.193,0.088,0.035,0.228,0.368,167,32,16,10,44,55,0.066,0.030,0.012,0.078,0.126,0.344,0.312,0.200,0.295,0.382,Regierung,1.000,0.000,19.000,WP19,2020,4,20,0.859,2.577,7.133,0.923,1.423,0.231,8.000,8.833,7.667,5.700,7.583,26,22,6,6,3,10,12,0.231,0.231,0.115,0.385,0.462,0.812,2.437,4.594,0.888,1.318,0.231,6.000,4.033,6.167,3.162,4.774,0,-4.000,-5.536,-4.014,22.220
63,2020-04-17,2020-05-07,9,fdp,5.000,5.000,0.000,0.000,0.167,0.500,2.147,0.083,0.417,0.000,5.000,2.000,0.000,1.667,1.429,3,1,2,9,7,24,17,537.958,True,False,3.000,FDP,0.125,0.042,0.083,0.375,0.292,167,32,16,10,44,55,0.018,0.006,0.012,0.054,0.042,0.094,0.062,0.200,0.205,0.127,Opposition,0.000,1.000,19.000,WP19,2020,4,20,0.859,2.577,7.133,0.923,1.423,0.231,8.000,8.833,7.667,5.700,7.583,26,22,6,6,3,10,12,0.231,0.231,0.115,0.385,0.462,0.692,2.077,4.986,0.840,1.006,0.231,3.000,6.833,7.667,4.033,6.155,1,-0.000,-5.536,-0.014,0.076
63,2020-04-17,2020-05-07,9,grüne,19.000,22.000,-3.000,3.000,0.280,0.840,1.275,0.280,0.520,0.040,0.625,4.500,1.000,2.200,1.286,8,2,2,5,7,25,17,530.240,True,False,1.000,Bündnis 90/Die Grünen,0.320,0.080,0.080,0.200,0.280,167,32,16,10,44,55,0.048,0.012,0.012,0.030,0.042,0.250,0.125,0.200,0.114,0.127,Opposition,0.000,1.000,19.000,WP19,2020,4,20,0.859,2.577,7.133,0.923,1.423,0.231,8.000,8.833,7.667,5.700,7.583,26,22,6,6,3,10,12,0.231,0.231,0.115,0.385,0.462,0.579,1.737,5.858,0.643,0.903,0.191,7.375,4.333,6.667,3.500,6.298,2,3.000,-5.536,2.986,-16.533
63,2020-04-17,2020-05-07,9,linke,7.000,7.000,0.000,0.000,0.486,1.458,1.289,0.583,0.750,0.125,0.750,3.000,0.500,1.500,1.125,4,5,2,6,8,24,15,497.333,True,False,0.000,Die Linke,0.167,0.208,0.083,0.250,0.333,167,32,16,10,44,55,0.024,0.030,0.012,0.036,0.048,0.125,0.312,0.200,0.136,0.145,Opposition,0.000,1.000,19.000,WP19,2020,4,20,0.859,2.577,7.133,0.923,1.423,0.231,8.000,8.833,7.667,5.700,7.583,26,22,6,6,3,10,12,0.231,0.231,0.115,0.385,0.462,0.373,1.119,5.844,0.340,0.673,0.106,7.250,5.833,7.167,4.200,6.458,3,-0.000,-5.536,-0.014,0.076
63,2020-04-17,2020-05-07,9,spd,17.000,16.000,1.000,1.000,0.126,0.378,1.273,0.135,0.243,0.000,1.000,1.667,1.500,2.091,0.833,6,3,2,11,12,37,22,581.216,True,False,2.000,SPD,0.162,0.081,0.054,0.297,0.324,167,32,16,10,44,55,0.036,0.018,0.012,0.066,0.072,0.188,0.188,0.200,0.250,0.218,Regierung,1.000,0.000,19.000,WP19,2020,4,20,0.859,2.577,7.133,0.923,1.423,0.231,8.000,8.833,7.667,5.700,7.583,26,22,6,6,3,10,12,0.231,0.231,0.115,0.385,0.462,0.733,2.199,5.860,0.788,1.180,0.231,7.000,7.167,6.167,3.609,6.750,4,-1.000,-5.536,-1.014,5.612
64,2020-05-07,2020-05-15,9,cdu/csu,39.000,38.000,1.000,1.000,0.074,0.221,1.911,0.038,0.154,0.029,1.818,3.500,1.250,1.833,1.780,11,8,4,30,41,104,62,648.615,True,False,4.000,CDU/CSU,0.106,0.077,0.038,0.288,0.394,304,43,28,18,89,110,0.036,0.026,0.013,0.099,0.135,0.256,0.286,0.222,0.337,0.373,Regierung,1.000,0.000,19.000,WP19,2020,5,8,0.859,2.578,6.895,0.844,1.444,0.289,8.286,8.200,8.250,6.167,7.300,45,41,7,10,8,24,30,0.156,0.222,0.178,0.533,0.667,0.786,2.357,4.983,0.806,1.291,0.260,6.468,4.700,7.000,4.333,5.520,0,-1.000,-5.536,-1.014,5.612
64,2020-05-07,2020-05-15,9,fdp,5.000,5.000,0.000,0.000,0.203,0.609,2.072,0.152,0.435,0.022,4.400,3.000,1.000,1.429,2.056,5,4,1,14,18,46,30,514.565,True,False,3.000,FDP,0.109,0.087,0.022,0.304,0.391,304,43,28,18,89,110,0.016,0.013,0.003,0.046,0.059,0.116,0.143,0.056,0.157,0.164,Opposition,0.000,1.000,19.000,WP19,2020,5,8,0.859,2.578,6.895,0.844,1.444,0.289,8.286,8.200,8.250,6.167,7.300,45,41,7,10,8,24,30,0.156,0.222,0.178,0.533,0.667,0.656,1.969,4.822,0.692,1.010,0.267,3.886,5.200,7.250,4.738,5.244,1,-0.000,-5.536,-0.014,0.076
64,2020-05-07,2020-05-15,9,grüne,18.000,19.000,-1.000,1.000,0.262,0.786,1.481,0.238,0.476,0.071,0.625,3.000,0.000,2.286,1.200,8,2,2,14,15,42,26,564.000,True,False,1.000,Bündnis 90/Die Grünen,0.190,0.048,0.048,0.333,0.357,304,43,28,18,89,110,0.026,0.007,0.007,0.046,0.049,0.186,0.071,0.111,0.157,0.136,Opposition,0.000,1.000,19.000,WP19,2020,5,8,0.859,2.578,6.895,0.844,1.444,0.289,8.286,8.200,8.250,6.167,7.300,45,41,7,10,8,24,30,0.156,0.222,0.178,0.533,0.667,0.597,1.792,5.414,0.606,0.968,0.217,7.661,5.200,8.250,3.881,6.100,2,1.000,-5.536,0.986,-5.461
64,2020-05-07,2020-05-15,9,linke,8.000,7.000,1.000,1.000,0.417,1.250,1.580,0.455,0.727,0.068,0.833,2.667,0.833,1.500,1.692,6,6,6,12,13,44,29,488.000,True,False,0.000,Die Linke,0.136,0.136,0.136,0.273,0.295,304,43,28,18,89,110,0.020,0.020,0.020,0.039,0.043,0.140,0.214,0.333,0.135,0.118,Opposition,0.000,1.000,19.000,WP19,2020,5,8,0.859,2.578,6.895,0.844,1.444,0.289,8.286,8.200,8.250,6.167,7.300,45,41,7,10,8,24,30,0.156,0.222,0.178,0.533,0.667,0.443,1.328,5.314,0.390,0.717,0.221,7.452,5.533,7.417,4.667,5.608,3,-1.000,-5.536,-1.014,5.612
64,2020-05-07,2020-05-15,9,spd,16.000,17.000,-1.000,1.000,0.123,0.368,1.433,0.103,0.235,0.029,1.231,2.750,0.600,1.263,1.217,13,8,5,19,23,68,47,600.618,True,False,2.000,SPD,0.191,0.118,0.074,0.279,0.338,304,43,28,18,89,110,0.043,0.026,0.016,0.062,0.076,0.302,0.286,0.278,0.213,0.209,Regierung,1.000,0.000,19.000,WP19,2020,5,8,0.859,2.578,6.895,0.844,1.444,0.289,8.286,8.200,8.250,6.167,7.300,45,41,7,10,8,24,30,0.156,0.222,0.178,0.533,0.667,0.737,2.210,5.462,0.742,1.209,0.259,7.055,5.450,7.650,4.904,6.083,4,1.000,-5.536,0.986,-5.461
65,2020-05-15,2020-06-04,10,cdu/csu,38.000,39.000,-1.000,1.000,0.081,0.244,2.289,0.042,0.143,0.059,2.579,4.750,2.154,2.576,1.500,19,8,13,33,50,119,75,674.235,True,False,4.000,CDU/CSU,0.160,0.067,0.109,0.277,0.420,331,64,30,51,104,145,0.057,0.024,0.039,0.100,0.151,0.297,0.267,0.255,0.317,0.345,Regierung,1.000,0.000,19.000,WP19,2020,5,20,0.750,2.250,6.520,0.696,1.286,0.268,7.583,8.125,6.714,5.667,7.207,56,45,12,8,7,21,29,0.214,0.143,0.125,0.375,0.518,0.669,2.006,4.231,0.654,1.143,0.209,5.004,3.375,4.560,3.091,5.707,0,1.000,-4.536,0.986,-4.474
65,2020-05-15,2020-06-04,10,fdp,6.000,5.000,1.000,1.000,0.200,0.600,1.775,0.100,0.460,0.040,4.429,2.000,1.000,1.000,1.042,7,5,6,16,24,50,34,551.280,True,False,3.000,FDP,0.140,0.100,0.120,0.320,0.480,331,64,30,51,104,145,0.021,0.015,0.018,0.048,0.073,0.109,0.167,0.118,0.154,0.166,Opposition,0.000,1.000,19.000,WP19,2020,5,20,0.750,2.250,6.520,0.696,1.286,0.268,7.583,8.125,6.714,5.667,7.207,56,45,12,8,7,21,29,0.214,0.143,0.125,0.375,0.518,0.550,1.650,4.745,0.596,0.826,0.228,3.155,6.125,5.714,4.667,6.165,1,-1.000,-4.536,-1.014,4.598
65,2020-05-15,2020-06-04,10,grüne,18.000,18.000,0.000,0.000,0.227,0.682,1.014,0.136,0.477,0.068,0.667,2.800,0.455,1.000,0.647,12,5,11,16,17,44,37,547.045,True,False,1.000,Bündnis 90/Die Grünen,0.273,0.114,0.250,0.364,0.386,331,64,30,51,104,145,0.036,0.015,0.033,0.048,0.051,0.188,0.167,0.216,0.154,0.117,Opposition,0.000,1.000,19.000,WP19,2020,5,20,0.750,2.250,6.520,0.696,1.286,0.268,7.583,8.125,6.714,5.667,7.207,56,45,12,8,7,21,29,0.214,0.143,0.125,0.375,0.518,0.523,1.568,5.505,0.560,0.808,0.200,6.917,5.325,6.260,4.667,6.560,2,-0.000,-4.536,-0.014,0.062
65,2020-05-15,2020-06-04,10,linke,7.000,8.000,-1.000,1.000,0.403,1.209,0.930,0.419,0.767,0.023,1.833,1.000,0.250,0.889,0.526,6,5,8,18,19,43,31,562.140,True,False,0.000,Die Linke,0.140,0.116,0.186,0.419,0.442,331,64,30,51,104,145,0.018,0.015,0.024,0.054,0.057,0.094,0.167,0.157,0.173,0.131,Opposition,0.000,1.000,19.000,WP19,2020,5,20,0.750,2.250,6.520,0.696,1.286,0.268,7.583,8.125,6.714,5.667,7.207,56,45,12,8,7,21,29,0.214,0.143,0.125,0.375,0.518,0.347,1.041,5.590,0.278,0.518,0.245,5.750,7.125,6.464,4.778,6.681,3,1.000,-4.536,0.986,-4.474
65,2020-05-15,2020-06-04,10,spd,15.000,16.000,-1.000,1.000,0.124,0.373,0.973,0.133,0.187,0.053,1.050,1.429,0.615,0.905,0.657,20,7,13,21,35,75,55,617.307,True,False,2.000,SPD,0.267,0.093,0.173,0.280,0.467,331,64,30,51,104,145,0.060,0.021,0.039,0.063,0.106,0.312,0.233,0.255,0.202,0.241,Regierung,1.000,0.000,19.000,WP19,2020,5,20,0.750,2.250,6.520,0.696,1.286,0.268,7.583,8.125,6.714,5.667,7.207,56,45,12,8,7,21,29,0.214,0.143,0.125,0.375,0.518,0.626,1.877,5.547,0.563,1.099,0.215,6.533,6.696,6.099,4.762,6.550,4,1.000,-4.536,0.986,-4.474
66,2020-06-04,2020-06-26,9,cdu/csu,38.000,38.000,0.000,0.000,0.137,0.412,2.699,0.072,0.258,0.082,2.421,3.286,2.222,3.182,2.500,19,7,9,33,46,97,78,663.598,True,False,4.000,CDU/CSU,0.196,0.072,0.093,0.340,0.474,274,54,22,35,89,105,0.069,0.026,0.033,0.120,0.168,0.352,0.318,0.257,0.371,0.438,Regierung,1.000,0.000,19.000,WP19,2020,6,22,0.873,2.619,7.730,0.762,1.381,0.476,8.875,7.833,8.727,7.706,7.750,42,33,8,6,11,17,20,0.190,0.143,0.262,0.405,0.476,0.736,2.207,5.031,0.690,1.123,0.394,6.454,4.548,6.505,4.524,5.250,0,-0.000,-5.536,-0.014,0.076
66,2020-06-04,2020-06-26,9,fdp,6.000,6.000,0.000,0.000,0.154,0.463,2.250,0.098,0.341,0.024,3.286,4.333,0.667,1.583,1.714,7,3,3,12,14,41,28,543.854,True,False,3.000,FDP,0.171,0.073,0.073,0.293,0.341,274,54,22,35,89,105,0.026,0.011,0.011,0.044,0.051,0.130,0.136,0.086,0.135,0.133,Opposition,0.000,1.000,19.000,WP19,2020,6,22,0.873,2.619,7.730,0.762,1.381,0.476,8.875,7.833,8.727,7.706,7.750,42,33,8,6,11,17,20,0.190,0.143,0.262,0.405,0.476,0.719,2.156,5.480,0.664,1.039,0.452,5.589,3.500,8.061,6.123,6.036,1,-0.000,-5.536,-0.014,0.076
66,2020-06-04,2020-06-26,9,grüne,19.000,18.000,1.000,1.000,0.204,0.611,1.111,0.139,0.444,0.028,1.100,0.000,0.000,1.100,1.000,10,1,6,10,9,36,24,562.528,True,False,1.000,Bündnis 90/Die Grünen,0.278,0.028,0.167,0.278,0.250,274,54,22,35,89,105,0.036,0.004,0.022,0.036,0.033,0.185,0.045,0.171,0.112,0.086,Opposition,0.000,1.000,19.000,WP19,2020,6,22,0.873,2.619,7.730,0.762,1.381,0.476,8.875,7.833,8.727,7.706,7.750,42,33,8,6,11,17,20,0.190,0.143,0.262,0.405,0.476,0.669,2.008,6.619,0.623,0.937,0.448,7.775,7.833,8.727,6.606,6.750,2,-1.000,-5.536,-1.014,5.612
66,2020-06-04,2020-06-26,9,linke,8.000,7.000,1.000,1.000,0.472,1.417,1.363,0.500,0.833,0.083,1.429,0.571,0.500,1.000,1.643,7,7,8,11,14,36,25,544.083,True,False,0.000,Die Linke,0.194,0.194,0.222,0.306,0.389,274,54,22,35,89,105,0.026,0.026,0.029,0.040,0.051,0.130,0.318,0.229,0.124,0.133,Opposition,0.000,1.000,19.000,WP19,2020,6,22,0.873,2.619,7.730,0.762,1.381,0.476,8.875,7.833,8.727,7.706,7.750,42,33,8,6,11,17,20,0.190,0.143,0.262,0.405,0.476,0.401,1.202,6.366,0.262,0.548,0.393,7.446,7.262,8.227,6.706,6.107,3,-1.000,-5.536,-1.014,5.612
66,2020-06-04,2020-06-26,9,spd,15.000,15.000,0.000,0.000,0.130,0.391,1.306,0.125,0.203,0.062,0.909,3.000,0.444,1.696,1.091,11,4,9,23,22,64,48,619.688,True,False,2.000,SPD,0.172,0.062,0.141,0.359,0.344,274,54,22,35,89,105,0.040,0.015,0.033,0.084,0.080,0.204,0.182,0.257,0.258,0.210,Regierung,1.000,0.000,19.000,WP19,2020,6,22,0.873,2.619,7.730,0.762,1.381,0.476,8.875,7.833,8.727,7.706,7.750,42,33,8,6,11,17,20,0.190,0.143,0.262,0.405,0.476,0.743,2.228,6.424,0.637,1.178,0.414,7.966,4.833,8.283,6.010,6.659,4,-0.000,-5.536,-0.014,0.076
67,2020-06-26,2020-07-02,10,cdu/csu,37.000,38.000,-1.000,1.000,0.016,0.048,1.264,0.000,0.048,0.000,2.000,6.000,,1.333,1.000,4,1,0,3,11,21,12,668.810,True,False,4.000,CDU/CSU,0.190,0.048,0.000,0.143,0.524,55,9,2,0,7,27,0.073,0.018,0.000,0.055,0.200,0.444,0.500,,0.429,0.407,Regierung,1.000,0.000,19.000,WP19,2020,6,6,0.917,2.750,7.986,0.750,1.375,0.625,8.333,8.000,9.000,8.000,8.143,8,7,3,2,2,1,7,0.375,0.250,0.250,0.125,0.875,0.901,2.702,6.722,0.750,1.327,0.625,6.333,2.000,,6.667,7.143,0,1.000,-4.536,0.986,-4.474
