poll_interval_id,poll_date,next_poll_date,afd_support_t,party_clean,party_support_t,party_support_t_minus_1,party_support_change,party_support_change_abs,mean_populism_score,mean_populism_sum,mean_gal_tan_score,mean_P1_people,mean_P2_anti_elite,mean_P3_outgroup,mean_G1_environment,mean_G2_migration,mean_G3_society,mean_G4_civil_rights,mean_G5_cosmopolitanism,n_speeches_environment,n_speeches_migration,n_speeches_society,n_speeches_civil_rights,n_speeches_cosmopolitanism,n_speeches,n_speeches_with_gal_tan,mean_word_count,is_mainstream_party,is_afd,afd_proximity_ordinal,afd_proximity_label,share_environment_of_party_speeches,share_migration_of_party_speeches,share_society_of_party_speeches,share_civil_rights_of_party_speeches,share_cosmopolitanism_of_party_speeches,n_mainstream_speeches,n_mainstream_speeches_environment,n_mainstream_speeches_migration,n_mainstream_speeches_society,n_mainstream_speeches_civil_rights,n_mainstream_speeches_cosmopolitanism,share_environment_of_mainstream_speeches,share_migration_of_mainstream_speeches,share_society_of_mainstream_speeches,share_civil_rights_of_mainstream_speeches,share_cosmopolitanism_of_mainstream_speeches,share_party_of_mainstream_environment_speeches,share_party_of_mainstream_migration_speeches,share_party_of_mainstream_society_speeches,share_party_of_mainstream_civil_rights_speeches,share_party_of_mainstream_cosmopolitanism_speeches,government_label_interval,is_government,is_opposition,wahlperiode,wahlperiode_cat,poll_year,poll_month,interval_length_days,afd_mean_populism_score,afd_mean_populism_sum,afd_mean_gal_tan_score,afd_mean_P1_people,afd_mean_P2_anti_elite,afd_mean_P3_outgroup,afd_mean_G1_environment,afd_mean_G2_migration,afd_mean_G3_society,afd_mean_G4_civil_rights,afd_mean_G5_cosmopolitanism,afd_n_speeches,afd_n_speeches_with_gal_tan,afd_n_speeches_environment,afd_n_speeches_migration,afd_n_speeches_society,afd_n_speeches_civil_rights,afd_n_speeches_cosmopolitanism,afd_share_environment_of_party_speeches,afd_share_migration_of_party_speeches,afd_share_society_of_party_speeches,afd_share_civil_rights_of_party_speeches,afd_share_cosmopolitanism_of_party_speeches,populism_distance_to_afd,populism_sum_distance_to_afd,gal_tan_distance_to_afd,P1_people_distance_to_afd,P2_anti_elite_distance_to_afd,P3_outgroup_distance_to_afd,G1_environment_distance_to_afd,G2_migration_distance_to_afd,G3_society_distance_to_afd,G4_civil_rights_distance_to_afd,G5_cosmopolitanism_distance_to_afd,cluster_id
156,2024-05-30,2024-07-04,18,spd,15.0,15.0,0.0,0.0,0.2411674347158218,0.7235023041474654,1.677680311890838,0.1889400921658986,0.391705069124424,0.1428571428571428,1.8571428571428568,2.8813559322033897,0.6666666666666666,1.8529411764705883,1.3300970873786409,63,59,24,68,103,217,171,662.1013824884793,True,False,2.0,SPD,0.2903225806451613,0.271889400921659,0.1105990783410138,0.3133640552995391,0.4746543778801843,753,191,179,65,218,342,0.0836653386454183,0.0783532536520584,0.0318725099601593,0.0903054448871182,0.1367861885790172,0.3298429319371728,0.329608938547486,0.3692307692307692,0.3119266055045872,0.3011695906432748,Regierung,1.0,0.0,20.0,WP20,2024,5,35,1.1054421768707483,3.316326530612245,7.710658914728683,1.0612244897959184,1.489795918367347,0.7653061224489796,8.666666666666666,8.770833333333334,8.62962962962963,7.341463414634147,8.152777777777779,98,86,27,48,27,41,72,0.2755102040816326,0.4897959183673469,0.2755102040816326,0.4183673469387755,0.7346938775510204,0.8642747421549265,2.59282422646478,6.0329786028378445,0.8722843976300199,1.098090849242923,0.6224489795918366,6.809523809523808,5.889477401129945,7.962962962962963,5.488522238163558,6.822680690399138,4
157,2024-07-04,2024-08-08,17,cdu/csu,31.0,31.0,0.0,0.0,0.3286384976525821,0.9859154929577464,3.690251572327045,0.2394366197183098,0.5915492957746479,0.1549295774647887,4.235294117647059,7.75,3.111111111111111,3.8181818181818175,3.185185185185185,17,8,9,22,27,71,53,572.2112676056338,True,False,4.0,CDU/CSU,0.2394366197183098,0.1126760563380281,0.1267605633802817,0.3098591549295774,0.380281690140845,220,64,18,43,76,81,0.0772727272727272,0.0363636363636363,0.0409090909090909,0.1,0.1227272727272727,0.265625,0.4444444444444444,0.2093023255813953,0.2894736842105263,0.3333333333333333,Opposition,0.0,1.0,20.0,WP20,2024,7,35,1.0430107526881722,3.129032258064516,7.489655172413792,1.1290322580645162,1.5483870967741935,0.4516129032258064,9.166666666666666,9.0,8.625,6.933333333333334,7.36,31,29,12,7,8,15,25,0.3870967741935484,0.2258064516129032,0.2580645161290322,0.4838709677419355,0.8064516129032258,0.7143722550355901,2.143116765106769,3.799403600086748,0.8895956383462064,0.9568378009995456,0.2966833257610177,4.931372549019607,1.25,5.513888888888889,3.1151515151515152,4.174814814814815,0
157,2024-07-04,2024-08-08,17,fdp,5.0,4.0,1.0,1.0,0.1238095238095238,0.3714285714285714,1.988505747126437,0.0857142857142857,0.2571428571428571,0.0285714285714285,3.0,7.0,1.0,2.0,1.5,11,1,7,11,12,35,29,559.0571428571428,True,False,3.0,FDP,0.3142857142857143,0.0285714285714285,0.2,0.3142857142857143,0.3428571428571428,220,64,18,43,76,81,0.05,0.0045454545454545,0.0318181818181818,0.05,0.0545454545454545,0.171875,0.0555555555555555,0.1627906976744186,0.1447368421052631,0.1481481481481481,Regierung,1.0,0.0,20.0,WP20,2024,7,35,1.0430107526881722,3.129032258064516,7.489655172413792,1.1290322580645162,1.5483870967741935,0.4516129032258064,9.166666666666666,9.0,8.625,6.933333333333334,7.36,31,29,12,7,8,15,25,0.3870967741935484,0.2258064516129032,0.2580645161290322,0.4838709677419355,0.8064516129032258,0.9192012288786484,2.757603686635945,5.501149425287355,1.0433179723502306,1.2912442396313364,0.4230414746543778,6.166666666666666,2.0,7.625,4.933333333333334,5.86,1
157,2024-07-04,2024-08-08,17,grüne,13.0,14.0,-1.0,1.0,0.1574074074074073,0.4722222222222222,0.9166666666666669,0.0833333333333333,0.3055555555555556,0.0833333333333333,0.8461538461538461,2.333333333333333,0.4444444444444444,0.9230769230769232,0.9375,13,3,9,13,16,36,31,583.3888888888889,True,False,1.0,Bündnis 90/Die Grünen,0.3611111111111111,0.0833333333333333,0.25,0.3611111111111111,0.4444444444444444,220,64,18,43,76,81,0.059090909090909,0.0136363636363636,0.0409090909090909,0.059090909090909,0.0727272727272727,0.203125,0.1666666666666666,0.2093023255813953,0.1710526315789473,0.1975308641975308,Regierung,1.0,0.0,20.0,WP20,2024,7,35,1.0430107526881722,3.129032258064516,7.489655172413792,1.1290322580645162,1.5483870967741935,0.4516129032258064,9.166666666666666,9.0,8.625,6.933333333333334,7.36,31,29,12,7,8,15,25,0.3870967741935484,0.2258064516129032,0.2580645161290322,0.4838709677419355,0.8064516129032258,0.8856033452807648,2.6568100358422937,6.572988505747126,1.045698924731183,1.242831541218638,0.3682795698924731,8.32051282051282,6.666666666666666,8.180555555555555,6.01025641025641,6.4225,2
157,2024-07-04,2024-08-08,17,linke,3.0,3.0,0.0,0.0,0.5714285714285714,1.7142857142857142,0.6363636363636364,0.5714285714285714,1.0714285714285714,0.0714285714285714,0.6666666666666666,,0.25,0.8333333333333334,0.6666666666666666,3,0,4,6,3,14,11,350.92857142857144,True,False,0.0,Die Linke,0.2142857142857142,0.0,0.2857142857142857,0.4285714285714285,0.2142857142857142,220,64,18,43,76,81,0.0136363636363636,0.0,0.0181818181818181,0.0272727272727272,0.0136363636363636,0.046875,0.0,0.0930232558139534,0.0789473684210526,0.037037037037037,Opposition,0.0,1.0,20.0,WP20,2024,7,35,1.0430107526881722,3.129032258064516,7.489655172413792,1.1290322580645162,1.5483870967741935,0.4516129032258064,9.166666666666666,9.0,8.625,6.933333333333334,7.36,31,29,12,7,8,15,25,0.3870967741935484,0.2258064516129032,0.2580645161290322,0.4838709677419355,0.8064516129032258,0.4715821812596008,1.4147465437788018,6.853291536050156,0.5576036866359448,0.4769585253456221,0.380184331797235,8.5,,8.375,6.1000000000000005,6.693333333333333,3
157,2024-07-04,2024-08-08,17,spd,14.0,15.0,-1.0,1.0,0.171875,0.515625,1.58974358974359,0.140625,0.28125,0.09375,1.9,3.5,1.4285714285714286,1.125,1.5217391304347827,20,6,14,24,23,64,52,626.796875,True,False,2.0,SPD,0.3125,0.09375,0.21875,0.375,0.359375,220,64,18,43,76,81,0.0909090909090909,0.0272727272727272,0.0636363636363636,0.109090909090909,0.1045454545454545,0.3125,0.3333333333333333,0.3255813953488372,0.3157894736842105,0.2839506172839506,Regierung,1.0,0.0,20.0,WP20,2024,7,35,1.0430107526881722,3.129032258064516,7.489655172413792,1.1290322580645162,1.5483870967741935,0.4516129032258064,9.166666666666666,9.0,8.625,6.933333333333334,7.36,31,29,12,7,8,15,25,0.3870967741935484,0.2258064516129032,0.2580645161290322,0.4838709677419355,0.8064516129032258,0.8711357526881722,2.613407258064516,5.899911582670203,0.9884072580645162,1.2671370967741935,0.3578629032258064,7.266666666666666,5.5,7.196428571428571,5.808333333333334,5.838260869565218,4
159,2024-09-05,2024-10-10,17,cdu/csu,33.0,32.0,1.0,1.0,0.4741532976827094,1.4224598930481285,4.75,0.374331550802139,0.9197860962566844,0.1283422459893048,5.396551724137931,7.181818181818182,4.5,4.914285714285715,4.608695652173913,58,33,6,35,69,187,114,654.6363636363636,True,False,4.0,CDU/CSU,0.3101604278074866,0.1764705882352941,0.0320855614973262,0.1871657754010695,0.3689839572192513,607,205,128,50,149,262,0.0955518945634266,0.0543657331136738,0.0098846787479406,0.057660626029654,0.1136738056013179,0.2829268292682926,0.2578125,0.12,0.2348993288590604,0.2633587786259542,Opposition,0.0,1.0,20.0,WP20,2024,9,35,1.184027777777778,3.552083333333333,8.208943089430894,1.1979166666666667,1.7291666666666667,0.625,8.657894736842104,9.17142857142857,8.619047619047619,7.823529411764706,8.216216216216216,96,82,38,35,21,34,74,0.3958333333333333,0.3645833333333333,0.21875,0.3541666666666667,0.7708333333333334,0.7098744800950685,2.129623440285205,3.4589430894308943,0.8235851158645278,0.8093805704099822,0.4966577540106952,3.261343012704174,1.9896103896103887,4.119047619047619,2.909243697478991,3.607520564042303,0
159,2024-09-05,2024-10-10,17,fdp,4.0,5.0,-1.0,1.0,0.198501872659176,0.5955056179775281,3.353448275862069,0.0786516853932584,0.3820224719101123,0.1348314606741573,4.038461538461538,5.666666666666667,1.1666666666666667,3.526315789473684,3.1219512195121952,26,15,6,19,41,89,58,630.3370786516854,True,False,3.0,FDP,0.2921348314606741,0.1685393258426966,0.0674157303370786,0.2134831460674157,0.4606741573033708,607,205,128,50,149,262,0.042833607907743,0.0247116968698517,0.0098846787479406,0.0313014827018121,0.0675453047775947,0.1268292682926829,0.1171875,0.12,0.1275167785234899,0.1564885496183206,Regierung,1.0,0.0,20.0,WP20,2024,9,35,1.184027777777778,3.552083333333333,8.208943089430894,1.1979166666666667,1.7291666666666667,0.625,8.657894736842104,9.17142857142857,8.619047619047619,7.823529411764706,8.216216216216216,96,82,38,35,21,34,74,0.3958333333333333,0.3645833333333333,0.21875,0.3541666666666667,0.7708333333333334,0.9855259051186018,2.956577715355805,4.855494813568825,1.1192649812734083,1.3471441947565543,0.4901685393258427,4.619433198380566,3.504761904761904,7.452380952380952,4.2972136222910216,5.0942649967040206,1
159,2024-09-05,2024-10-10,17,grüne,11.0,12.0,-1.0,1.0,0.2485380116959064,0.7456140350877193,1.3584249084249085,0.2017543859649122,0.4561403508771929,0.087719298245614,0.9555555555555556,2.321428571428572,0.6,1.7878787878787878,1.1851851851851851,45,28,10,33,54,114,91,599.359649122807,True,False,1.0,Bündnis 90/Die Grünen,0.3947368421052631,0.2456140350877192,0.087719298245614,0.2894736842105263,0.4736842105263157,607,205,128,50,149,262,0.0741350906095551,0.0461285008237232,0.0164744645799011,0.0543657331136738,0.0889621087314662,0.2195121951219512,0.21875,0.2,0.2214765100671141,0.2061068702290076,Regierung,1.0,0.0,20.0,WP20,2024,9,35,1.184027777777778,3.552083333333333,8.208943089430894,1.1979166666666667,1.7291666666666667,0.625,8.657894736842104,9.17142857142857,8.619047619047619,7.823529411764706,8.216216216216216,96,82,38,35,21,34,74,0.3958333333333333,0.3645833333333333,0.21875,0.3541666666666667,0.7708333333333334,0.9354897660818716,2.8064692982456143,6.850518181005986,0.9961622807017544,1.273026315789474,0.5372807017543859,7.702339181286549,6.85,8.019047619047619,6.0356506238859176,7.031031031031031,2
159,2024-09-05,2024-10-10,17,linke,3.0,,,,0.6016260162601625,1.804878048780488,1.2138888888888888,0.6341463414634146,1.048780487804878,0.1219512195121951,1.5384615384615383,1.5555555555555556,0.4,0.5384615384615384,1.2307692307692308,13,9,5,13,13,41,30,412.7560975609756,True,False,0.0,Die Linke,0.3170731707317073,0.2195121951219512,0.1219512195121951,0.3170731707317073,0.3170731707317073,607,205,128,50,149,262,0.0214168039538715,0.014827018121911,0.0082372322899505,0.0214168039538715,0.0214168039538715,0.0634146341463414,0.0703125,0.1,0.087248322147651,0.049618320610687,Opposition,0.0,1.0,20.0,WP20,2024,9,35,1.184027777777778,3.552083333333333,8.208943089430894,1.1979166666666667,1.7291666666666667,0.625,8.657894736842104,9.17142857142857,8.619047619047619,7.823529411764706,8.216216216216216,96,82,38,35,21,34,74,0.3958333333333333,0.3645833333333333,0.21875,0.3541666666666667,0.7708333333333334,0.5824017615176154,1.7472052845528456,6.995054200542006,0.5637703252032521,0.6803861788617886,0.5030487804878049,7.119433198380566,7.615873015873015,8.219047619047618,7.285067873303167,6.985446985446985,3
159,2024-09-05,2024-10-10,17,spd,15.0,15.0,0.0,0.0,0.2159090909090909,0.6477272727272727,1.606372549019608,0.1988636363636363,0.3693181818181818,0.0795454545454545,1.5555555555555556,2.883720930232558,0.7391304347826086,1.7551020408163265,1.2470588235294118,63,43,23,49,85,176,136,664.3522727272727,True,False,2.0,SPD,0.3579545454545454,0.2443181818181818,0.1306818181818181,0.2784090909090909,0.4829545454545454,607,205,128,50,149,262,0.1037891268533772,0.0708401976935749,0.0378912685337726,0.0807248764415156,0.1400329489291598,0.3073170731707317,0.3359375,0.46,0.3288590604026846,0.3244274809160305,Regierung,1.0,0.0,20.0,WP20,2024,9,35,1.184027777777778,3.552083333333333,8.208943089430894,1.1979166666666667,1.7291666666666667,0.625,8.657894736842104,9.17142857142857,8.619047619047619,7.823529411764706,8.216216216216216,96,82,38,35,21,34,74,0.3958333333333333,0.3645833333333333,0.21875,0.3541666666666667,0.7708333333333334,0.968118686868687,2.904356060606061,6.602570540411286,0.9990530303030304,1.3598484848484849,0.5454545454545454,7.102339181286549,6.287707641196013,7.87991718426501,6.068427370948379,6.969157392686804,4
160,2024-10-10,2024-10-31,17,cdu/csu,31.0,33.0,-2.0,2.0,0.3856749311294765,1.1570247933884297,4.34037558685446,0.3305785123966942,0.6776859504132231,0.1487603305785124,6.578947368421052,7.5,2.2,4.090909090909091,4.2727272727272725,19,16,5,33,44,121,71,639.4876033057851,True,False,4.0,CDU/CSU,0.1570247933884297,0.1322314049586777,0.0413223140495867,0.2727272727272727,0.3636363636363636,460,78,97,45,148,169,0.0413043478260869,0.0347826086956521,0.0108695652173913,0.0717391304347826,0.0956521739130434,0.2435897435897435,0.1649484536082474,0.1111111111111111,0.2229729729729729,0.2603550295857988,Opposition,0.0,1.0,20.0,WP20,2024,10,21,0.9642857142857144,2.892857142857143,7.394444444444444,1.0,1.3928571428571428,0.5,8.785714285714286,8.647058823529411,8.083333333333334,6.65,7.611111111111111,56,42,14,17,12,20,36,0.25,0.3035714285714285,0.2142857142857142,0.3571428571428571,0.6428571428571429,0.5786107831562377,1.7358323494687131,3.054068857589984,0.6694214876033058,0.7151711924439197,0.3512396694214876,2.2067669172932343,1.1470588235294112,5.883333333333334,2.559090909090909,3.3383838383838382,0
160,2024-10-10,2024-10-31,17,fdp,3.0,4.0,-1.0,1.0,0.2095238095238095,0.6285714285714286,3.6159420289855073,0.0714285714285714,0.3,0.2571428571428571,5.333333333333333,6.5,1.1428571428571428,3.52,3.230769230769231,9,14,7,25,26,70,46,576.6285714285714,True,False,3.0,FDP,0.1285714285714285,0.2,0.1,0.3571428571428571,0.3714285714285714,460,78,97,45,148,169,0.0195652173913043,0.0304347826086956,0.0152173913043478,0.0543478260869565,0.0565217391304347,0.1153846153846153,0.1443298969072164,0.1555555555555555,0.1689189189189189,0.1538461538461538,Regierung,1.0,0.0,20.0,WP20,2024,10,21,0.9642857142857144,2.892857142857143,7.394444444444444,1.0,1.3928571428571428,0.5,8.785714285714286,8.647058823529411,8.083333333333334,6.65,7.611111111111111,56,42,14,17,12,20,36,0.25,0.3035714285714285,0.2142857142857142,0.3571428571428571,0.6428571428571429,0.7547619047619047,2.2642857142857142,3.7785024154589366,0.9285714285714286,1.0928571428571427,0.2428571428571428,3.452380952380953,2.1470588235294112,6.940476190476192,3.1300000000000003,4.38034188034188,1
160,2024-10-10,2024-10-31,17,grüne,13.0,11.0,2.0,2.0,0.2637362637362637,0.7912087912087912,1.6202702702702705,0.1978021978021978,0.4175824175824176,0.1758241758241758,0.9230769230769232,2.931034482758621,0.4,2.142857142857143,1.4,26,29,15,35,40,91,74,561.7802197802198,True,False,1.0,Bündnis 90/Die Grünen,0.2857142857142857,0.3186813186813186,0.1648351648351648,0.3846153846153846,0.4395604395604395,460,78,97,45,148,169,0.0565217391304347,0.0630434782608695,0.0326086956521739,0.0760869565217391,0.0869565217391304,0.3333333333333333,0.2989690721649484,0.3333333333333333,0.2364864864864864,0.2366863905325443,Regierung,1.0,0.0,20.0,WP20,2024,10,21,0.9642857142857144,2.892857142857143,7.394444444444444,1.0,1.3928571428571428,0.5,8.785714285714286,8.647058823529411,8.083333333333334,6.65,7.611111111111111,56,42,14,17,12,20,36,0.25,0.3035714285714285,0.2142857142857142,0.3571428571428571,0.6428571428571429,0.7005494505494505,2.101648351648352,5.774174174174174,0.8021978021978022,0.9752747252747253,0.3241758241758241,7.862637362637363,5.71602434077079,7.683333333333334,4.507142857142858,6.21111111111111,2
160,2024-10-10,2024-10-31,17,linke,3.0,3.0,0.0,0.0,0.4666666666666666,1.4,0.7685185185185186,0.4285714285714285,0.8571428571428571,0.1142857142857142,0.4,1.0,0.0,0.625,0.7777777777777778,5,4,6,8,9,35,18,345.7142857142857,True,False,0.0,Die Linke,0.1428571428571428,0.1142857142857142,0.1714285714285714,0.2285714285714285,0.2571428571428571,460,78,97,45,148,169,0.0108695652173913,0.008695652173913,0.0130434782608695,0.017391304347826,0.0195652173913043,0.0641025641025641,0.0412371134020618,0.1333333333333333,0.054054054054054,0.0532544378698224,Opposition,0.0,1.0,20.0,WP20,2024,10,21,0.9642857142857144,2.892857142857143,7.394444444444444,1.0,1.3928571428571428,0.5,8.785714285714286,8.647058823529411,8.083333333333334,6.65,7.611111111111111,56,42,14,17,12,20,36,0.25,0.3035714285714285,0.2142857142857142,0.3571428571428571,0.6428571428571429,0.4976190476190477,1.4928571428571429,6.625925925925925,0.5714285714285714,0.5357142857142857,0.3857142857142857,8.385714285714286,7.647058823529411,8.083333333333334,6.025,6.833333333333333,3
