poll_interval_id,poll_date,next_poll_date,afd_support_t,party_clean,party_support_t,party_support_t_minus_1,party_support_change,party_support_change_abs,mean_populism_score,mean_populism_sum,mean_gal_tan_score,mean_P1_people,mean_P2_anti_elite,mean_P3_outgroup,mean_G1_environment,mean_G2_migration,mean_G3_society,mean_G4_civil_rights,mean_G5_cosmopolitanism,n_speeches_environment,n_speeches_migration,n_speeches_society,n_speeches_civil_rights,n_speeches_cosmopolitanism,n_speeches,n_speeches_with_gal_tan,mean_word_count,is_mainstream_party,is_afd,afd_proximity_ordinal,afd_proximity_label,share_environment_of_party_speeches,share_migration_of_party_speeches,share_society_of_party_speeches,share_civil_rights_of_party_speeches,share_cosmopolitanism_of_party_speeches,n_mainstream_speeches,n_mainstream_speeches_environment,n_mainstream_speeches_migration,n_mainstream_speeches_society,n_mainstream_speeches_civil_rights,n_mainstream_speeches_cosmopolitanism,share_environment_of_mainstream_speeches,share_migration_of_mainstream_speeches,share_society_of_mainstream_speeches,share_civil_rights_of_mainstream_speeches,share_cosmopolitanism_of_mainstream_speeches,share_party_of_mainstream_environment_speeches,share_party_of_mainstream_migration_speeches,share_party_of_mainstream_society_speeches,share_party_of_mainstream_civil_rights_speeches,share_party_of_mainstream_cosmopolitanism_speeches,government_label_interval,is_government,is_opposition,wahlperiode,wahlperiode_cat,poll_year,poll_month,interval_length_days,afd_mean_populism_score,afd_mean_populism_sum,afd_mean_gal_tan_score,afd_mean_P1_people,afd_mean_P2_anti_elite,afd_mean_P3_outgroup,afd_mean_G1_environment,afd_mean_G2_migration,afd_mean_G3_society,afd_mean_G4_civil_rights,afd_mean_G5_cosmopolitanism,afd_n_speeches,afd_n_speeches_with_gal_tan,afd_n_speeches_environment,afd_n_speeches_migration,afd_n_speeches_society,afd_n_speeches_civil_rights,afd_n_speeches_cosmopolitanism,afd_share_environment_of_party_speeches,afd_share_migration_of_party_speeches,afd_share_society_of_party_speeches,afd_share_civil_rights_of_party_speeches,afd_share_cosmopolitanism_of_party_speeches,populism_distance_to_afd,populism_sum_distance_to_afd,gal_tan_distance_to_afd,P1_people_distance_to_afd,P2_anti_elite_distance_to_afd,P3_outgroup_distance_to_afd,G1_environment_distance_to_afd,G2_migration_distance_to_afd,G3_society_distance_to_afd,G4_civil_rights_distance_to_afd,G5_cosmopolitanism_distance_to_afd
25,2018-09-21,2018-10-11,18,fdp,9.0,8.0,1.0,1.0,0.21929824561403505,0.6578947368421053,3.013888888888889,0.10526315789473684,0.5,0.05263157894736842,6.571428571428571,4.333333333333333,,1.4444444444444444,1.8,7,3,0,9,15,38,24,600.2894736842105,True,False,3.0,FDP,0.18421052631578946,0.07894736842105263,0.0,0.23684210526315788,0.39473684210526316,242,61,34,13,60,81,0.028925619834710745,0.012396694214876033,0.0,0.0371900826446281,0.06198347107438017,0.11475409836065574,0.08823529411764706,0.0,0.15,0.18518518518518517,Opposition,0.0,1.0,19,WP19,2018,9,20,0.9147286821705427,2.744186046511628,7.13063063063063,0.8604651162790697,1.3953488372093024,0.4883720930232558,7.6923076923076925,8.058823529411764,7.857142857142857,6.5,7.275862068965517,43,37,13,17,7,16,29,0.3023255813953488,0.3953488372093023,0.16279069767441862,0.37209302325581395,0.6744186046511628,0.6954304365565076,2.0862913096695226,4.116741741741741,0.7552019583843329,0.8953488372093024,0.4357405140758874,1.1208791208791213,3.7254901960784315,,5.055555555555555,5.475862068965517
25,2018-09-21,2018-10-11,18,grüne,15.0,14.0,1.0,1.0,0.37142857142857144,1.1142857142857143,1.4807692307692308,0.3142857142857143,0.6857142857142857,0.11428571428571428,1.0833333333333333,2.5,0.5,1.5555555555555556,1.8,12,4,4,9,10,35,26,680.6285714285714,True,False,1.0,Bündnis 90/Die Grünen,0.34285714285714286,0.11428571428571428,0.11428571428571428,0.2571428571428571,0.2857142857142857,242,61,34,13,60,81,0.049586776859504134,0.01652892561983471,0.01652892561983471,0.0371900826446281,0.04132231404958678,0.19672131147540983,0.11764705882352941,0.3076923076923077,0.15,0.12345679012345678,Opposition,0.0,1.0,19,WP19,2018,9,20,0.9147286821705427,2.744186046511628,7.13063063063063,0.8604651162790697,1.3953488372093024,0.4883720930232558,7.6923076923076925,8.058823529411764,7.857142857142857,6.5,7.275862068965517,43,37,13,17,7,16,29,0.3023255813953488,0.3953488372093023,0.16279069767441862,0.37209302325581395,0.6744186046511628,0.5433001107419713,1.6299003322259136,5.6498613998614,0.5461794019933555,0.7096345514950166,0.3740863787375415,6.6089743589743595,5.5588235294117645,7.357142857142857,4.944444444444445,5.475862068965517
25,2018-09-21,2018-10-11,18,linke,10.0,10.0,0.0,0.0,0.5490196078431372,1.6470588235294117,1.4479166666666667,0.4411764705882353,1.0294117647058822,0.17647058823529413,0.9,2.5,3.0,1.4545454545454546,1.4545454545454546,10,6,3,11,11,34,24,537.4705882352941,True,False,0.0,Die Linke,0.29411764705882354,0.17647058823529413,0.08823529411764706,0.3235294117647059,0.3235294117647059,242,61,34,13,60,81,0.04132231404958678,0.024793388429752067,0.012396694214876033,0.045454545454545456,0.045454545454545456,0.16393442622950818,0.17647058823529413,0.23076923076923078,0.18333333333333332,0.13580246913580246,Opposition,0.0,1.0,19,WP19,2018,9,20,0.9147286821705427,2.744186046511628,7.13063063063063,0.8604651162790697,1.3953488372093024,0.4883720930232558,7.6923076923076925,8.058823529411764,7.857142857142857,6.5,7.275862068965517,43,37,13,17,7,16,29,0.3023255813953488,0.3953488372093023,0.16279069767441862,0.37209302325581395,0.6744186046511628,0.3657090743274055,1.0971272229822162,5.682713963963963,0.41928864569083446,0.3659370725034201,0.31190150478796164,6.792307692307692,5.5588235294117645,4.857142857142857,5.045454545454545,5.821316614420063
25,2018-09-21,2018-10-11,18,spd,17.0,18.0,-1.0,1.0,0.17575757575757575,0.5272727272727272,1.3872549019607843,0.16363636363636364,0.2909090909090909,0.07272727272727272,1.2857142857142858,2.4,0.6666666666666666,1.2666666666666666,0.8947368421052632,14,10,3,15,19,55,34,703.9636363636364,True,False,2.0,SPD,0.2545454545454545,0.18181818181818182,0.05454545454545454,0.2727272727272727,0.34545454545454546,242,61,34,13,60,81,0.05785123966942149,0.04132231404958678,0.012396694214876033,0.06198347107438017,0.07851239669421488,0.22950819672131148,0.29411764705882354,0.23076923076923078,0.25,0.2345679012345679,Regierung,1.0,0.0,19,WP19,2018,9,20,0.9147286821705427,2.744186046511628,7.13063063063063,0.8604651162790697,1.3953488372093024,0.4883720930232558,7.6923076923076925,8.058823529411764,7.857142857142857,6.5,7.275862068965517,43,37,13,17,7,16,29,0.3023255813953488,0.3953488372093023,0.16279069767441862,0.37209302325581395,0.6744186046511628,0.7389711064129669,2.2169133192389006,5.743375728669847,0.6968287526427062,1.1044397463002116,0.41564482029598304,6.406593406593407,5.658823529411764,7.19047619047619,5.233333333333333,6.381125226860254
26,2018-10-11,2018-10-19,16,cdu/csu,26.0,28.0,-2.0,2.0,0.09195402298850575,0.27586206896551724,2.6919191919191916,0.07758620689655173,0.10344827586206896,0.09482758620689655,2.533333333333333,4.809523809523809,2.0,1.9615384615384615,2.473684210526316,15,21,11,26,38,116,66,766.8275862068965,True,False,4.0,CDU/CSU,0.12931034482758622,0.1810344827586207,0.09482758620689655,0.22413793103448276,0.3275862068965517,350,53,65,45,102,128,0.04285714285714286,0.06,0.03142857142857143,0.07428571428571429,0.10857142857142857,0.2830188679245283,0.3230769230769231,0.24444444444444444,0.2549019607843137,0.296875,Regierung,1.0,0.0,19,WP19,2018,10,8,0.7976190476190476,2.392857142857143,6.395833333333334,0.7678571428571429,1.2142857142857142,0.4107142857142857,7.888888888888889,7.631578947368421,9.428571428571429,5.458333333333333,6.485714285714286,56,44,9,19,7,24,35,0.16071428571428573,0.3392857142857143,0.125,0.42857142857142855,0.625,0.7056650246305418,2.1169950738916254,3.7039141414141423,0.6902709359605912,1.1108374384236452,0.3158866995073891,5.355555555555556,2.822055137844612,7.428571428571429,3.4967948717948714,4.01203007518797
26,2018-10-11,2018-10-19,16,fdp,10.0,9.0,1.0,1.0,0.3273809523809524,0.9821428571428571,2.196759259259259,0.25,0.6428571428571429,0.08928571428571429,3.857142857142857,3.5833333333333335,0.8,2.0,2.1666666666666665,7,12,5,18,24,56,36,578.7678571428571,True,False,3.0,FDP,0.125,0.21428571428571427,0.08928571428571429,0.32142857142857145,0.42857142857142855,350,53,65,45,102,128,0.02,0.03428571428571429,0.014285714285714285,0.05142857142857143,0.06857142857142857,0.1320754716981132,0.18461538461538463,0.1111111111111111,0.17647058823529413,0.1875,Opposition,0.0,1.0,19,WP19,2018,10,8,0.7976190476190476,2.392857142857143,6.395833333333334,0.7678571428571429,1.2142857142857142,0.4107142857142857,7.888888888888889,7.631578947368421,9.428571428571429,5.458333333333333,6.485714285714286,56,44,9,19,7,24,35,0.16071428571428573,0.3392857142857143,0.125,0.42857142857142855,0.625,0.4702380952380952,1.4107142857142856,4.199074074074074,0.5178571428571429,0.5714285714285713,0.3214285714285714,4.031746031746032,4.048245614035087,8.628571428571428,3.458333333333333,4.31904761904762
26,2018-10-11,2018-10-19,16,grüne,17.0,15.0,2.0,2.0,0.28,0.84,1.0441176470588236,0.22,0.56,0.06,0.6923076923076923,2.125,0.875,0.9375,0.95,13,8,8,16,20,50,34,621.76,True,False,1.0,Bündnis 90/Die Grünen,0.26,0.16,0.16,0.32,0.4,350,53,65,45,102,128,0.037142857142857144,0.022857142857142857,0.022857142857142857,0.045714285714285714,0.05714285714285714,0.24528301886792453,0.12307692307692308,0.17777777777777778,0.1568627450980392,0.15625,Opposition,0.0,1.0,19,WP19,2018,10,8,0.7976190476190476,2.392857142857143,6.395833333333334,0.7678571428571429,1.2142857142857142,0.4107142857142857,7.888888888888889,7.631578947368421,9.428571428571429,5.458333333333333,6.485714285714286,56,44,9,19,7,24,35,0.16071428571428573,0.3392857142857143,0.125,0.42857142857142855,0.625,0.5176190476190475,1.552857142857143,5.3517156862745106,0.5478571428571429,0.6542857142857141,0.3507142857142857,7.196581196581197,5.506578947368421,8.553571428571429,4.520833333333333,5.535714285714286
26,2018-10-11,2018-10-19,16,linke,10.0,10.0,0.0,0.0,0.4965986394557823,1.489795918367347,1.4375,0.5510204081632653,0.8571428571428571,0.08163265306122448,1.8571428571428572,1.4545454545454546,0.2222222222222222,1.0625,1.1875,7,11,9,16,16,49,32,577.3877551020408,True,False,0.0,Die Linke,0.14285714285714285,0.22448979591836735,0.1836734693877551,0.32653061224489793,0.32653061224489793,350,53,65,45,102,128,0.02,0.03142857142857143,0.025714285714285714,0.045714285714285714,0.045714285714285714,0.1320754716981132,0.16923076923076924,0.2,0.1568627450980392,0.125,Opposition,0.0,1.0,19,WP19,2018,10,8,0.7976190476190476,2.392857142857143,6.395833333333334,0.7678571428571429,1.2142857142857142,0.4107142857142857,7.888888888888889,7.631578947368421,9.428571428571429,5.458333333333333,6.485714285714286,56,44,9,19,7,24,35,0.16071428571428573,0.3392857142857143,0.125,0.42857142857142855,0.625,0.30102040816326525,0.9030612244897958,4.958333333333334,0.21683673469387765,0.3571428571428571,0.32908163265306123,6.031746031746032,6.177033492822966,9.206349206349207,4.395833333333333,5.298214285714286
26,2018-10-11,2018-10-19,16,spd,15.0,17.0,-2.0,2.0,0.16877637130801687,0.5063291139240507,1.2686274509803923,0.13924050632911392,0.2911392405063291,0.0759493670886076,2.0,2.6153846153846154,0.8333333333333334,0.7692307692307693,0.8333333333333334,11,13,12,26,30,79,51,638.3417721518987,True,False,2.0,SPD,0.13924050632911392,0.16455696202531644,0.1518987341772152,0.3291139240506329,0.379746835443038,350,53,65,45,102,128,0.03142857142857143,0.037142857142857144,0.03428571428571429,0.07428571428571429,0.08571428571428572,0.20754716981132076,0.2,0.26666666666666666,0.2549019607843137,0.234375,Regierung,1.0,0.0,19,WP19,2018,10,8,0.7976190476190476,2.392857142857143,6.395833333333334,0.7678571428571429,1.2142857142857142,0.4107142857142857,7.888888888888889,7.631578947368421,9.428571428571429,5.458333333333333,6.485714285714286,56,44,9,19,7,24,35,0.16071428571428573,0.3392857142857143,0.125,0.42857142857142855,0.625,0.6288426763110306,1.8865280289330921,5.127205882352942,0.628616636528029,0.9231464737793851,0.3347649186256781,5.888888888888889,5.016194331983806,8.595238095238095,4.689102564102564,5.652380952380953
27,2018-10-19,2018-11-15,16,cdu/csu,25.0,26.0,-1.0,1.0,0.14492753623188404,0.43478260869565216,2.6207729468599035,0.10434782608695652,0.25217391304347825,0.0782608695652174,3.2222222222222223,5.2631578947368425,1.1666666666666667,3.2083333333333335,2.0961538461538463,9,19,6,24,52,115,69,703.5391304347826,True,False,4.0,CDU/CSU,0.0782608695652174,0.16521739130434782,0.05217391304347826,0.20869565217391303,0.45217391304347826,320,42,58,25,74,137,0.028125,0.059375,0.01875,0.075,0.1625,0.21428571428571427,0.3275862068965517,0.24,0.32432432432432434,0.3795620437956204,Regierung,1.0,0.0,19,WP19,2018,10,27,0.7559523809523808,2.267857142857143,6.4229166666666675,0.6785714285714286,1.25,0.3392857142857143,8.285714285714286,8.428571428571429,7.0,5.45,6.875,56,40,7,14,5,20,32,0.125,0.25,0.08928571428571429,0.35714285714285715,0.5714285714285714,0.6110248447204968,1.8330745341614907,3.802143719806764,0.5742236024844721,0.9978260869565218,0.2610248447204969,5.063492063492064,3.1654135338345863,5.833333333333333,2.2416666666666667,4.778846153846153
27,2018-10-19,2018-11-15,16,fdp,11.0,10.0,1.0,1.0,0.2857142857142857,0.8571428571428571,3.238095238095238,0.22448979591836735,0.5510204081632653,0.08163265306122448,3.8,5.3,3.5,2.090909090909091,2.1,5,10,2,11,20,49,28,548.9387755102041,True,False,3.0,FDP,0.10204081632653061,0.20408163265306123,0.04081632653061224,0.22448979591836735,0.40816326530612246,320,42,58,25,74,137,0.015625,0.03125,0.00625,0.034375,0.0625,0.11904761904761904,0.1724137931034483,0.08,0.14864864864864866,0.145985401459854,Opposition,0.0,1.0,19,WP19,2018,10,27,0.7559523809523808,2.267857142857143,6.4229166666666675,0.6785714285714286,1.25,0.3392857142857143,8.285714285714286,8.428571428571429,7.0,5.45,6.875,56,40,7,14,5,20,32,0.125,0.25,0.08928571428571429,0.35714285714285715,0.5714285714285714,0.4702380952380951,1.4107142857142856,3.1848214285714294,0.45408163265306123,0.6989795918367347,0.25765306122448983,4.485714285714287,3.128571428571429,3.5,3.3590909090909093,4.775
27,2018-10-19,2018-11-15,16,grüne,19.0,17.0,2.0,2.0,0.28787878787878785,0.8636363636363636,1.1194444444444445,0.1590909090909091,0.6818181818181818,0.022727272727272728,0.75,1.9,0.6,1.0833333333333333,0.8947368421052632,12,10,5,12,19,44,30,614.5909090909091,True,False,1.0,Bündnis 90/Die Grünen,0.2727272727272727,0.22727272727272727,0.11363636363636363,0.2727272727272727,0.4318181818181818,320,42,58,25,74,137,0.0375,0.03125,0.015625,0.0375,0.059375,0.2857142857142857,0.1724137931034483,0.2,0.16216216216216217,0.1386861313868613,Opposition,0.0,1.0,19,WP19,2018,10,27,0.7559523809523808,2.267857142857143,6.4229166666666675,0.6785714285714286,1.25,0.3392857142857143,8.285714285714286,8.428571428571429,7.0,5.45,6.875,56,40,7,14,5,20,32,0.125,0.25,0.08928571428571429,0.35714285714285715,0.5714285714285714,0.468073593073593,1.404220779220779,5.303472222222223,0.5194805194805195,0.5681818181818182,0.3165584415584416,7.5357142857142865,6.5285714285714285,6.4,4.366666666666667,5.980263157894737
27,2018-10-19,2018-11-15,16,linke,9.0,10.0,-1.0,1.0,0.46969696969696967,1.4090909090909092,1.5,0.45454545454545453,0.8863636363636364,0.06818181818181818,0.8571428571428571,1.25,0.3333333333333333,2.090909090909091,1.125,7,8,3,11,16,44,29,598.3863636363636,True,False,0.0,Die Linke,0.1590909090909091,0.18181818181818182,0.06818181818181818,0.25,0.36363636363636365,320,42,58,25,74,137,0.021875,0.025,0.009375,0.034375,0.05,0.16666666666666666,0.13793103448275862,0.12,0.14864864864864866,0.11678832116788321,Opposition,0.0,1.0,19,WP19,2018,10,27,0.7559523809523808,2.267857142857143,6.4229166666666675,0.6785714285714286,1.25,0.3392857142857143,8.285714285714286,8.428571428571429,7.0,5.45,6.875,56,40,7,14,5,20,32,0.125,0.25,0.08928571428571429,0.35714285714285715,0.5714285714285714,0.28625541125541115,0.8587662337662336,4.9229166666666675,0.22402597402597407,0.36363636363636365,0.2711038961038961,7.42857142857143,7.178571428571429,6.666666666666667,3.3590909090909093,5.75
27,2018-10-19,2018-11-15,16,spd,14.0,15.0,-1.0,1.0,0.19117647058823528,0.5735294117647058,1.5,0.16176470588235295,0.3235294117647059,0.08823529411764706,1.6666666666666667,3.3636363636363638,0.3333333333333333,1.0625,1.3,9,11,9,16,30,68,42,683.6911764705883,True,False,2.0,SPD,0.1323529411764706,0.16176470588235295,0.1323529411764706,0.23529411764705882,0.4411764705882353,320,42,58,25,74,137,0.028125,0.034375,0.028125,0.05,0.09375,0.21428571428571427,0.1896551724137931,0.36,0.21621621621621623,0.21897810218978103,Regierung,1.0,0.0,19,WP19,2018,10,27,0.7559523809523808,2.267857142857143,6.4229166666666675,0.6785714285714286,1.25,0.3392857142857143,8.285714285714286,8.428571428571429,7.0,5.45,6.875,56,40,7,14,5,20,32,0.125,0.25,0.08928571428571429,0.35714285714285715,0.5714285714285714,0.5647759103641455,1.694327731092437,4.9229166666666675,0.5168067226890757,0.9264705882352942,0.2510504201680672,6.6190476190476195,5.0649350649350655,6.666666666666667,4.3875,5.575
28,2018-11-15,2018-11-30,14,cdu/csu,26.0,25.0,1.0,1.0,0.07565011820330969,0.22695035460992907,2.3974358974358974,0.04964539007092199,0.1347517730496454,0.0425531914893617,2.1666666666666665,5.1,1.9166666666666667,2.477272727272727,1.94,24,20,12,44,50,141,91,796.1489361702128,True,False,4.0,CDU/CSU,0.1702127659574468,0.14184397163120568,0.0851063829787234,0.3120567375886525,0.3546099290780142,433,104,64,51,135,151,0.05542725173210162,0.046189376443418015,0.02771362586605081,0.10161662817551963,0.11547344110854503,0.23076923076923078,0.3125,0.23529411764705882,0.32592592592592595,0.33112582781456956,Regierung,1.0,0.0,19,WP19,2018,11,15,0.855072463768116,2.5652173913043477,6.458024691358025,0.8115942028985508,1.3043478260869565,0.4492753623188406,7.6875,8.083333333333334,7.916666666666667,5.25,7.071428571428571,69,54,16,24,12,24,42,0.2318840579710145,0.34782608695652173,0.17391304347826086,0.34782608695652173,0.6086956521739131,0.7794223455648063,2.3382670366944187,4.060588793922127,0.7619488128276288,1.169596053037311,0.40672217082947887,5.520833333333334,2.9833333333333343,6.0,2.772727272727273,5.131428571428572
28,2018-11-15,2018-11-30,14,fdp,8.0,11.0,-3.0,3.0,0.2275132275132275,0.6825396825396826,2.56140350877193,0.1111111111111111,0.5555555555555556,0.015873015873015872,3.9166666666666665,2.888888888888889,0.75,2.111111111111111,2.3333333333333335,12,9,4,18,21,63,38,665.952380952381,True,False,3.0,FDP,0.19047619047619047,0.14285714285714285,0.06349206349206349,0.2857142857142857,0.3333333333333333,433,104,64,51,135,151,0.02771362586605081,0.020785219399538105,0.009237875288683603,0.04157043879907621,0.04849884526558892,0.11538461538461539,0.140625,0.0784313725490196,0.13333333333333333,0.1390728476821192,Opposition,0.0,1.0,19,WP19,2018,11,15,0.855072463768116,2.5652173913043477,6.458024691358025,0.8115942028985508,1.3043478260869565,0.4492753623188406,7.6875,8.083333333333334,7.916666666666667,5.25,7.071428571428571,69,54,16,24,12,24,42,0.2318840579710145,0.34782608695652173,0.17391304347826086,0.34782608695652173,0.6086956521739131,0.6275592362548885,1.8826777087646651,3.8966211825860952,0.7004830917874396,0.748792270531401,0.4334023464458247,3.7708333333333335,5.194444444444445,7.166666666666667,3.138888888888889,4.738095238095237
28,2018-11-15,2018-11-30,14,grüne,23.0,19.0,4.0,4.0,0.26775956284153,0.8032786885245902,1.184027777777778,0.18032786885245902,0.6065573770491803,0.01639344262295082,1.0,2.2857142857142856,0.38461538461538464,0.9545454545454546,1.1363636363636365,24,7,13,22,22,61,48,656.983606557377,True,False,1.0,Bündnis 90/Die Grünen,0.39344262295081966,0.11475409836065574,0.21311475409836064,0.36065573770491804,0.36065573770491804,433,104,64,51,135,151,0.05542725173210162,0.016166281755196306,0.03002309468822171,0.050808314087759814,0.050808314087759814,0.23076923076923078,0.109375,0.2549019607843137,0.16296296296296298,0.1456953642384106,Opposition,0.0,1.0,19,WP19,2018,11,15,0.855072463768116,2.5652173913043477,6.458024691358025,0.8115942028985508,1.3043478260869565,0.4492753623188406,7.6875,8.083333333333334,7.916666666666667,5.25,7.071428571428571,69,54,16,24,12,24,42,0.2318840579710145,0.34782608695652173,0.17391304347826086,0.34782608695652173,0.6086956521739131,0.587312900926586,1.7619387027797575,5.273996913580247,0.6312663340460918,0.6977904490377762,0.43288191969588974,6.6875,5.797619047619048,7.532051282051282,4.295454545454545,5.9350649350649345
28,2018-11-15,2018-11-30,14,linke,9.0,9.0,0.0,0.0,0.5027322404371585,1.5081967213114753,1.1632478632478633,0.5573770491803278,0.9180327868852459,0.03278688524590164,1.2857142857142858,0.7,0.25,1.0,0.95,14,10,12,22,20,61,39,611.8360655737705,True,False,0.0,Die Linke,0.22950819672131148,0.16393442622950818,0.19672131147540983,0.36065573770491804,0.32786885245901637,433,104,64,51,135,151,0.03233256351039261,0.023094688221709007,0.02771362586605081,0.050808314087759814,0.046189376443418015,0.1346153846153846,0.15625,0.23529411764705882,0.16296296296296298,0.13245033112582782,Opposition,0.0,1.0,19,WP19,2018,11,15,0.855072463768116,2.5652173913043477,6.458024691358025,0.8115942028985508,1.3043478260869565,0.4492753623188406,7.6875,8.083333333333334,7.916666666666667,5.25,7.071428571428571,69,54,16,24,12,24,42,0.2318840579710145,0.34782608695652173,0.17391304347826086,0.34782608695652173,0.6086956521739131,0.3523402233309575,1.0570206699928724,5.2947768281101615,0.25421715371822295,0.3863150392017106,0.41648847707293896,6.401785714285714,7.383333333333334,7.666666666666667,4.25,6.121428571428571
28,2018-11-15,2018-11-30,14,spd,14.0,14.0,0.0,0.0,0.16199376947040497,0.48598130841121495,1.3043981481481481,0.11214953271028037,0.32710280373831774,0.04672897196261682,1.5333333333333334,1.8888888888888888,0.7,1.0,0.9473684210526315,30,18,10,29,38,107,72,675.0,True,False,2.0,SPD,0.2803738317757009,0.16822429906542055,0.09345794392523364,0.27102803738317754,0.35514018691588783,433,104,64,51,135,151,0.06928406466512702,0.04157043879907621,0.023094688221709007,0.06697459584295612,0.08775981524249422,0.28846153846153844,0.28125,0.19607843137254902,0.21481481481481482,0.25165562913907286,Regierung,1.0,0.0,19,WP19,2018,11,15,0.855072463768116,2.5652173913043477,6.458024691358025,0.8115942028985508,1.3043478260869565,0.4492753623188406,7.6875,8.083333333333334,7.916666666666667,5.25,7.071428571428571,69,54,16,24,12,24,42,0.2318840579710145,0.34782608695652173,0.17391304347826086,0.34782608695652173,0.6086956521739131,0.693078694297711,2.0792360828931327,5.153626543209877,0.6994446701882704,0.9772450223486389,0.40254639035622375,6.154166666666667,6.194444444444445,7.216666666666667,4.25,6.124060150375939
29,2018-11-30,2018-12-06,15,cdu/csu,28.0,26.0,2.0,2.0,0.1264367816091954,0.3793103448275862,2.373015873015873,0.06896551724137931,0.27586206896551724,0.034482758620689655,2.625,2.4444444444444446,,2.25,1.5833333333333333,8,9,0,4,12,29,21,673.1034482758621,True,False,4.0,CDU/CSU,0.27586206896551724,0.3103448275862069,0.0,0.13793103448275862,0.41379310344827586,80,22,21,5,16,34,0.1,0.1125,0.0,0.05,0.15,0.36363636363636365,0.42857142857142855,0.0,0.25,0.35294117647058826,Regierung,1.0,0.0,19,WP19,2018,11,6,1.0303030303030303,3.090909090909091,8.857142857142858,1.0,1.5454545454545454,0.5454545454545454,9.0,9.5,8.0,7.0,8.666666666666666,11,7,2,4,1,1,6,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.9038662486938349,2.7115987460815045,6.484126984126984,0.9310344827586207,1.269592476489028,0.5109717868338558,6.375,7.055555555555555,,4.75,7.083333333333333
29,2018-11-30,2018-12-06,15,fdp,9.0,8.0,1.0,1.0,0.3055555555555555,0.9166666666666666,3.8125,0.08333333333333333,0.6666666666666666,0.16666666666666666,7.0,3.0,0.0,1.5,2.3333333333333335,3,3,1,2,6,12,8,650.5,True,False,3.0,FDP,0.25,0.25,0.08333333333333333,0.16666666666666666,0.5,80,22,21,5,16,34,0.0375,0.0375,0.0125,0.025,0.075,0.13636363636363635,0.14285714285714285,0.2,0.125,0.17647058823529413,Opposition,0.0,1.0,19,WP19,2018,11,6,1.0303030303030303,3.090909090909091,8.857142857142858,1.0,1.5454545454545454,0.5454545454545454,9.0,9.5,8.0,7.0,8.666666666666666,11,7,2,4,1,1,6,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.7247474747474747,2.1742424242424243,5.044642857142858,0.9166666666666666,0.8787878787878788,0.3787878787878788,2.0,6.5,8.0,5.5,6.333333333333332
29,2018-11-30,2018-12-06,15,grüne,21.0,23.0,-2.0,2.0,0.303030303030303,0.9090909090909091,0.8125,0.18181818181818182,0.6363636363636364,0.09090909090909091,0.75,0.5,,1.0,0.5,4,2,0,4,4,11,8,573.1818181818181,True,False,1.0,Bündnis 90/Die Grünen,0.36363636363636365,0.18181818181818182,0.0,0.36363636363636365,0.36363636363636365,80,22,21,5,16,34,0.05,0.025,0.0,0.05,0.05,0.18181818181818182,0.09523809523809523,0.0,0.25,0.11764705882352941,Opposition,0.0,1.0,19,WP19,2018,11,6,1.0303030303030303,3.090909090909091,8.857142857142858,1.0,1.5454545454545454,0.5454545454545454,9.0,9.5,8.0,7.0,8.666666666666666,11,7,2,4,1,1,6,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.7272727272727273,2.1818181818181817,8.044642857142858,0.8181818181818181,0.9090909090909091,0.4545454545454545,8.25,9.0,,6.0,8.166666666666666
